index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49
2210,5.0,{DELIVERY},Мороженое привозить не помятое и растаевшее,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,3.0,"{ASSORTMENT,DELIVERY}","Живём так рядом, что иногда кажется так далека доставка",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6585,5.0,"{ASSORTMENT,PROMOTIONS}",Молодцы!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20974,6.0,"{ASSORTMENT,PRICE,PRODUCTS_QUALITY}","Мало всего и дорого, мда челы",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25395,0.0,{PRICE},Мучаете курьеров👺👺👺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4165,5.0,"{ASSORTMENT,PRICE,PROMOTIONS,DELIVERY}","Спасибо, но раньше было лучше.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25702,2.0,"{PRODUCTS_QUALITY,DELIVERY,ASSORTMENT}",Качество продуктов плачевно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21970,0.0,{ASSORTMENT},Нет горячей еды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,5.0,"{PRICE,PROMOTIONS}","Все оки, побольше бы ассортимента",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26646,1.0,"{PROMOTIONS,PAYMENT,SUPPORT}",Приложение самокат топ!Все есть то что я люблю и то что надо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20031,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS,DELIVERY}",🐈👍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS}",Продавайте только лучшие продукты. И работайте с местными фермерами,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}","В начале было быстро и качественные продукты, сейчас как у всех",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY}",Вы супер,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",крутые,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9364,5.0,"{DELIVERY,ASSORTMENT}","Всё хорошо, только бесконечные опоздания раздражают",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10676,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",Все хорошо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,5.0,"{DELIVERY,PRICE,SUPPORT}","Нет скидок на продукты которые покупаю часто, а в магазинах такое возможно",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,0.0,"{DELIVERY,SUPPORT}","Часто стали доставлять заказы не вовремя, заказ можно ожидать по [NUM]-[NUM] минут в ответ получать только слова извинения, что ничему далее не способствует! Доставка максимально испортилась",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14976,2.0,"{ASSORTMENT,CATALOG_NAVIGATION,PAYMENT,SUPPORT,PROMOTIONS,PRICE,PRODUCTS_QUALITY}",Ничего,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10613,1.0,{DELIVERY},Очень долго жду заказ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22874,6.0,"{DELIVERY,SUPPORT,PROMOTIONS,ASSORTMENT}","В последнее время курьеры привозят заказ через [NUM] минут, [NUM]-[NUM].[NUM] часа.. ну никак не за [NUM] минут. Все-таки это ваша фишка — быстрая доставка, а по итогу ее нет…",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,1.0,"{DELIVERY,PRODUCTS_QUALITY,SUPPORT}","Доставка ВСЕГДА с опозданием от указанного времени. Иногда минут [NUM], а иногда задержка может быть и час. Все чаще склоняюсь к другим магазинам. Качество продуктов последнее время испортилось, заморозка растаянная, помидоры мягкие. Поддержка нулевая.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23382,0.0,{DELIVERY},"Думаю, что за [NUM] минут ожидания нужно делать скидку [NUM]% !",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14051,5.0,"{DELIVERY,SUPPORT}","Периодически заказ доставляют очень грубые курьеры, которые не понимают объяснений. Поддержка вяло реагирует на такие ситуации, обещания разобраться в ситуации остаются без фидбэка, а хотелось бы знать, какие действия были предприняты",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24811,0.0,"{PRICE,DELIVERY}",Просто очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,6.0,"{SUPPORT,PROMOTIONS,DELIVERY}",.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16407,5.0,"{ASSORTMENT,PRICE,DELIVERY}","Очень рада , что снова доставка в течении [NUM] минут",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6683,4.0,"{PRICE,PROMOTIONS}",Норм,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377,5.0,"{PROMOTIONS,SUPPORT,DELIVERY,PRODUCTS_QUALITY}","Неплохая компания доставки, но уровень явно снизился, не очень свежие продукты, частые задержки курьера (хотя раньше доставка составляла не более [NUM] минут и в случае задержек, предоставляли скидку на следующий заказ, это скрашивало недовольство)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY}",Очень удобный сервис! Спасибо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22374,6.0,"{DELIVERY,ASSORTMENT}",быстрая доставка и много готовых вкусных блюд,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21882,6.0,"{ASSORTMENT,PROMOTIONS,PRODUCTS_QUALITY,PRICE}",Не знаю. Доставка самого необходимого,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18538,5.0,"{ASSORTMENT,PRICE,DELIVERY}",Быстро,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,5.0,{PROMOTIONS},Быстро и удобно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,,"{PRODUCTS_QUALITY,DELIVERY,CATALOG_NAVIGATION}","Всегда свежие и качественные продукты, быстрая доставка, вежливые курьеры",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,5.0,{PROMOTIONS},Молодцы,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23694,1.0,{DELIVERY},Медленно привозите( либо пишите большее время либо возите быстрее,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17816,5.0,"{PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,PRICE,ASSORTMENT}",Очень теперь нравится здесь заказывать )💝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,4.0,"{PRICE,DELIVERY}",Раньше было лучше,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19868,5.0,{DELIVERY},Очень удобно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15713,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,PAYMENT,DELIVERY,SUPPORT,CATALOG_NAVIGATION}",Вы супер,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7393,5.0,"{ASSORTMENT,PROMOTIONS,PRICE}",Процветания вам,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340,6.0,{DELIVERY},"Пишете [NUM] мин, доставляете за [NUM]-[NUM]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,5.0,"{ASSORTMENT,PROMOTIONS}","Хорошо, что вы есть)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,4.0,"{ASSORTMENT,DELIVERY}",Время доставки стоит [NUM] мин. За последние пол года мне ни разу не привезли заказ за [NUM] минут. Обычно это [NUM]-[NUM] минут.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9670,5.0,"{DELIVERY,PRODUCTS_QUALITY}","В последнее время долгая доставка, [NUM] минут и близко нет, в среднем сейчас доставляют за [NUM]-[NUM] мин, это долго",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25993,6.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS}","Хорошая доставка, но лучше заботьтесь о своих карьерах",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1481,,{DELIVERY},доставка иногда занимает больше [NUM] минут,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17057,5.0,"{DELIVERY,ASSORTMENT}",Иногда доставка не совпадает с указанным временем.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16417,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,CATALOG_NAVIGATION,DELIVERY}","Фрукты и овощи приходят не первой свежести, салат максимально жухлый. Доставка без отслежив., что неудобно, приходится стоять и ждать от [NUM] минуты до бесконечности. Поиск в приложении ужасен. Большое количество товара отсутствует",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1289,3.0,{DELIVERY},Написано [NUM] минут.в действительности гораздо больше каждый раз,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27015,0.0,,"Долго доставляют заказы, бывают моменты когда курьер хамит, звонишь в поддержку они на пофиг разговаривают",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20317,5.0,"{PRICE,DELIVERY}","Все отлично, но долгая доставка и не во все районы города",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,5.0,"{PROMOTIONS,CATALOG_NAVIGATION,PAYMENT}","Хотелось бы стабильности в качестве покупаемых продуктов, в первый раз заказала яйцо [NUM]С[NUM], привезли хорошие яйца, дата сортировки [NUM].[NUM], размер соответствует заказанным, заказала сегодня, дата сортировки [NUM].[NUM] и они, в большинстве, соответствуют размеру С[NUM]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22150,3.0,"{CATALOG_NAVIGATION,PAYMENT,DELIVERY}","Последнее время заказы стали долго доставлять, при этом курьер пол часа сидит на цфз, т.к например мороженое пришло как будто с морозилки. Хотя заказ доставлялся час.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18628,3.0,"{ASSORTMENT,DELIVERY,SUPPORT}","Стали долго доставлять заказать, без предупреждений",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS}",Не первый раз привозят гнилые продукты ! Скидки и акции не дают той радости которую хотелось бы получать от СВЕЖИХ продуктов !! Вы верите суп-а из пакета достали полностью гнилую капусту - как впечатления будут !???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24150,4.0,{DELIVERY},С доставкой беда,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23256,0.0,{DELIVERY},Все очень медленно,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9546,5.0,"{ASSORTMENT,PROMOTIONS}",Молодцы,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14600,,"{PRICE,PROMOTIONS,PAYMENT}","Было бы неплохо,сделать оплату наличными",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS}","Прекрасное приложение, иногда продукты самоката не первой свежести, так пару десертов молочных выкинула, потому что получили, видимо не соблюдался температурный режим",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25789,2.0,"{PRODUCTS_QUALITY,DELIVERY}","Привозят порченные продукту, нет возможности оставить за это отзыв.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8628,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",Лучший сервис и быстрая доставка,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8296,5.0,{PROMOTIONS},Спасибо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13773,5.0,"{PROMOTIONS,PRICE,PAYMENT,DELIVERY}",Картофель у вас лучше не покупать:(,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,2.0,"{DELIVERY,PRICE}","Доставка очень долгая, мб это зависит от района города, но я устала ждать заказ час каждый раз",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,6.0,"{ASSORTMENT,PROMOTIONS,DELIVERY}","В принципе нормально, хорошо бы ассортимент побольше",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14101,5.0,"{ASSORTMENT,PROMOTIONS}",Круто,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6121,4.0,"{PRODUCTS_QUALITY,PROMOTIONS}",Не вкусное основное меню,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17358,3.0,"{PROMOTIONS,CATALOG_NAVIGATION}",Мне нравится самокат можно чуть больше ассортимента а так хорошо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7199,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",Все супер,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,5.0,"{PRICE,ASSORTMENT,PROMOTIONS}",Доставка очень долгая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2.0,"{DELIVERY,PRODUCTS_QUALITY,ASSORTMENT}",Очень часто заявленное время доставки можно умножать на [NUM]. Хотелось бы видеть реальное время ожидания(а не просто видеть в приложении «курьер вот-вот будет» и отслеживать курьера на карте. В этом вы сильно проигрываете Яндексу.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17160,5.0,"{DELIVERY,SUPPORT}",Странное отношение к клиентам …,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,5.0,"{PRODUCTS_QUALITY,PROMOTIONS,ASSORTMENT}","Мне всё нравится, если возникают спорные ситуации, всё быстро решается",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19861,6.0,"{DELIVERY,SUPPORT}","Обещаете доставку [NUM] минут, по факту она дольше, но это пол беды. Поддержка отвратительная, там людям вообще все равно",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,5.0,"{PRICE,PROMOTIONS,ASSORTMENT}",[NUM]аыышенные цены на продукты. Особенно на молочку,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17684,4.0,"{DELIVERY,PROMOTIONS,ASSORTMENT}",Курьеры постоянно опаздывают,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25217,6.0,"{PRICE,PROMOTIONS,PAYMENT}","Каждый раз когда заказываю, есть проблемы с отображением в приложении, заказ часто отменяется, но потом его снова возобновляют, очень неудобно. Спасибо за понимание!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5114,5.0,{PROMOTIONS},В целом очень нравится. Уже не одной подруге посоветовала.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20708,6.0,"{ASSORTMENT,DELIVERY,PRODUCTS_QUALITY}","Сравнительно небольшой ассортимент, часто задерживается доставка. В целом, не плохо, но иногда хочется больше выбора",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
